age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation,sexe_index,situationFamiliale_index,2eme voiture_index
57.0,F,906.0,En Couple,4.0,false,573 YD 88,1.0,0.0,0.0
52.0,M,1192.0,En Couple,0.0,false,100 UP 62,0.0,0.0,0.0
62.0,M,1357.0,En Couple,2.0,false,7674 DM 58,0.0,0.0,0.0
42.0,F,579.0,Célibataire,0.0,false,9395 VY 63,1.0,1.0,0.0
36.0,M,1372.0,En Couple,1.0,false,9190 WO 58,0.0,0.0,0.0
50.0,M,1082.0,Célibataire,0.0,false,7377 VY 33,0.0,1.0,0.0
31.0,M,549.0,En Couple,0.0,false,3172 ZU 58,0.0,0.0,0.0
34.0,M,574.0,En Couple,2.0,false,2261 BK 96,0.0,0.0,0.0
28.0,M,597.0,Célibataire,0.0,false,517 CH 72,0.0,1.0,0.0
22.0,M,953.0,En Couple,2.0,false,8532 SB 93,0.0,0.0,0.0
28.0,F,794.0,Célibataire,0.0,false,3391 YJ 41,1.0,1.0,0.0
70.0,M,1170.0,Célibataire,0.0,false,5023 VD 96,0.0,1.0,0.0
73.0,M,1135.0,En Couple,2.0,false,4681 AK 60,0.0,0.0,0.0
66.0,F,589.0,En Couple,0.0,false,9440 UH 24,1.0,0.0,0.0
24.0,M,881.0,En Couple,4.0,false,9272 DT 29,0.0,0.0,0.0
30.0,M,591.0,Célibataire,0.0,false,6467 KO 72,0.0,1.0,0.0
52.0,F,1340.0,Célibataire,0.0,false,6977 VR 56,1.0,1.0,0.0
40.0,M,1398.0,Célibataire,0.0,false,1570 QU 83,0.0,1.0,0.0
33.0,M,1032.0,En Couple,0.0,false,1254 BN 85,0.0,0.0,0.0
57.0,F,895.0,En Couple,2.0,false,8627 NJ 59,1.0,0.0,0.0
26.0,F,589.0,En Couple,0.0,false,6902 MB 65,1.0,0.0,0.0
66.0,F,719.0,Célibataire,0.0,false,1438 VS 62,1.0,1.0,0.0
79.0,M,584.0,En Couple,1.0,false,7304 KM 72,0.0,0.0,0.0
20.0,F,932.0,En Couple,0.0,false,4084 OP 22,1.0,0.0,0.0
20.0,M,548.0,Célibataire,0.0,false,1668 RO 87,0.0,1.0,0.0
36.0,M,1045.0,En Couple,3.0,false,6535 HO 80,0.0,0.0,0.0
20.0,F,1042.0,Célibataire,0.0,false,3653 RY 59,1.0,1.0,0.0
23.0,F,1294.0,En Couple,4.0,true,8170 FL 84,1.0,0.0,1.0
30.0,M,1266.0,Célibataire,3.0,false,7684 OF 40,0.0,1.0,0.0
83.0,M,1297.0,En Couple,1.0,false,9856 CB 10,0.0,0.0,0.0
24.0,M,809.0,En Couple,4.0,false,9086 IR 20,0.0,0.0,0.0
80.0,M,1072.0,En Couple,1.0,false,2962 ID 73,0.0,0.0,0.0
66.0,M,1236.0,En Couple,0.0,false,6597 KO 96,0.0,0.0,0.0
84.0,F,934.0,Célibataire,2.0,false,4028 KD 51,1.0,1.0,0.0
25.0,M,1023.0,Célibataire,0.0,false,9837 TN 20,0.0,1.0,0.0
55.0,F,1033.0,En Couple,2.0,false,3626 MB 58,1.0,0.0,0.0
30.0,M,987.0,Célibataire,0.0,false,3954 GL 72,0.0,1.0,0.0
35.0,F,1237.0,En Couple,3.0,true,8810 ZZ 38,1.0,0.0,1.0
38.0,M,1210.0,En Couple,0.0,false,2192 YH 32,0.0,0.0,0.0
63.0,M,1083.0,En Couple,3.0,false,2375 AW 85,0.0,0.0,0.0
43.0,M,1184.0,En Couple,0.0,false,9137 CX 49,0.0,0.0,0.0
22.0,M,592.0,En Couple,0.0,false,1900 QS 41,0.0,0.0,0.0
74.0,M,1094.0,En Couple,2.0,false,4994 KX 68,0.0,0.0,0.0
31.0,M,778.0,Célibataire,0.0,false,9582 IV 48,0.0,1.0,0.0
38.0,M,578.0,Célibataire,0.0,false,1077 UP 52,0.0,1.0,0.0
47.0,M,1000.0,Célibataire,0.0,false,354 TM 78,0.0,1.0,0.0
35.0,F,593.0,Célibataire,3.0,false,3483 VB 11,1.0,1.0,0.0
41.0,M,887.0,En Couple,1.0,true,8365 OZ 92,0.0,0.0,1.0
37.0,F,595.0,En Couple,1.0,true,2706 CK 66,1.0,0.0,1.0
27.0,M,961.0,En Couple,2.0,false,4131 SR 22,0.0,0.0,0.0
27.0,M,1305.0,Célibataire,0.0,false,6296 AM 48,0.0,1.0,0.0
21.0,M,1243.0,En Couple,2.0,false,1300 LS 22,0.0,0.0,0.0
36.0,M,561.0,En Couple,3.0,false,9208 EW 42,0.0,0.0,0.0
23.0,M,796.0,Célibataire,0.0,false,8370 QQ 47,0.0,1.0,0.0
18.0,F,1127.0,En Couple,3.0,false,1212 FA 13,1.0,0.0,0.0
24.0,M,1196.0,Célibataire,0.0,false,2196 HK 87,0.0,1.0,0.0
18.0,M,971.0,En Couple,0.0,false,104 QT 26,0.0,0.0,0.0
65.0,M,1191.0,Célibataire,3.0,false,503 JA 91,0.0,1.0,0.0
26.0,M,588.0,Célibataire,0.0,false,1331 DJ 38,0.0,1.0,0.0
35.0,F,574.0,En Couple,0.0,false,645 XB 56,1.0,0.0,0.0
49.0,M,1140.0,Célibataire,1.0,false,9778 DR 37,0.0,1.0,0.0
28.0,F,1071.0,En Couple,0.0,false,6695 EH 27,1.0,0.0,0.0
54.0,F,918.0,En Couple,2.0,false,9506 FI 25,1.0,0.0,0.0
71.0,M,872.0,Célibataire,0.0,false,6865 MP 18,0.0,1.0,0.0
23.0,M,846.0,Célibataire,0.0,false,8807 LV 28,0.0,1.0,0.0
22.0,M,1303.0,Célibataire,0.0,false,2511 XN 34,0.0,1.0,0.0
39.0,F,1194.0,En Couple,2.0,false,3522 QV 36,1.0,0.0,0.0
25.0,M,833.0,En Couple,1.0,false,4952 JJ 28,0.0,0.0,0.0
49.0,M,1114.0,Célibataire,0.0,false,7358 NY 95,0.0,1.0,0.0
26.0,F,1026.0,En Couple,2.0,true,8397 AD 53,1.0,0.0,1.0
18.0,M,1317.0,En Couple,0.0,true,535 LA 36,0.0,0.0,1.0
29.0,M,1304.0,Célibataire,0.0,false,5359 KW 70,0.0,1.0,0.0
40.0,M,595.0,En Couple,1.0,true,6347 ME 71,0.0,0.0,1.0
54.0,M,551.0,Célibataire,2.0,false,6101 EN 51,0.0,1.0,0.0
33.0,M,741.0,En Couple,0.0,false,4658 KB 21,0.0,0.0,0.0
37.0,F,953.0,Célibataire,0.0,false,8390 AD 13,1.0,1.0,0.0
29.0,F,838.0,En Couple,1.0,false,9692 DZ 34,1.0,0.0,0.0
45.0,M,1257.0,Célibataire,0.0,false,5994 XM 51,0.0,1.0,0.0
41.0,M,559.0,Célibataire,0.0,false,4013 KP 19,0.0,1.0,0.0
53.0,M,1354.0,En Couple,1.0,false,8407 BF 45,0.0,0.0,0.0
45.0,M,579.0,En Couple,0.0,false,9189 CV 41,0.0,0.0,0.0
46.0,M,1378.0,En Couple,2.0,false,9253 OZ 34,0.0,0.0,0.0
18.0,M,744.0,En Couple,4.0,false,7168 IX 26,0.0,0.0,0.0
55.0,M,567.0,En Couple,0.0,false,3925 CT 71,0.0,0.0,0.0
38.0,F,732.0,En Couple,2.0,false,5998 HJ 93,1.0,0.0,0.0
40.0,F,582.0,En Couple,0.0,false,5317 BA 94,1.0,0.0,0.0
19.0,M,1288.0,Célibataire,0.0,false,4147 HA 89,0.0,1.0,0.0
65.0,M,1338.0,En Couple,0.0,false,3840 DI 97,0.0,0.0,0.0
45.0,M,1135.0,En Couple,2.0,false,7614 PD 50,0.0,0.0,0.0
23.0,M,552.0,En Couple,3.0,false,4982 SE 47,0.0,0.0,0.0
19.0,M,545.0,En Couple,3.0,true,2105 XH 88,0.0,0.0,1.0
27.0,M,583.0,Célibataire,0.0,false,982 OQ 88,0.0,1.0,0.0
47.0,M,1328.0,En Couple,2.0,false,7408 XD 63,0.0,0.0,0.0
20.0,M,714.0,Célibataire,0.0,false,9109 CI 25,0.0,1.0,0.0
18.0,M,584.0,En Couple,0.0,false,769 NP 69,0.0,0.0,0.0
26.0,M,546.0,En Couple,1.0,true,7130 AV 48,0.0,0.0,1.0
84.0,M,590.0,Célibataire,0.0,false,1958 MM 52,0.0,1.0,0.0
32.0,F,1176.0,En Couple,0.0,false,9331 IO 31,1.0,0.0,0.0
36.0,M,572.0,En Couple,4.0,false,7614 KX 41,0.0,0.0,0.0
47.0,F,1384.0,Célibataire,0.0,false,9140 KV 79,1.0,1.0,0.0
47.0,M,1175.0,En Couple,4.0,true,8567 PM 85,0.0,0.0,1.0
57.0,F,885.0,En Couple,2.0,true,3741 AW 30,1.0,0.0,1.0
34.0,M,906.0,En Couple,3.0,false,6695 XJ 97,0.0,0.0,0.0
44.0,M,816.0,En Couple,3.0,false,1378 HO 34,0.0,0.0,0.0
25.0,M,598.0,Célibataire,0.0,false,5085 EZ 30,0.0,1.0,0.0
73.0,F,977.0,Célibataire,0.0,false,7679 RW 58,1.0,1.0,0.0
60.0,M,913.0,En Couple,2.0,true,9676 TY 36,0.0,0.0,1.0
21.0,F,849.0,En Couple,0.0,false,7338 IY 78,1.0,0.0,0.0
23.0,F,1121.0,En Couple,4.0,false,9822 MB 24,1.0,0.0,0.0
55.0,M,1180.0,Célibataire,0.0,false,9321 XW 80,0.0,1.0,0.0
22.0,F,1044.0,En Couple,2.0,false,2657 FY 13,1.0,0.0,0.0
35.0,M,1312.0,Célibataire,0.0,false,5587 FN 81,0.0,1.0,0.0
41.0,F,843.0,En Couple,4.0,true,5086 ZV 29,1.0,0.0,1.0
70.0,F,980.0,En Couple,3.0,true,1820 ZJ 18,1.0,0.0,1.0
54.0,F,1257.0,En Couple,4.0,true,1613 QR 66,1.0,0.0,1.0
59.0,M,858.0,En Couple,1.0,false,9007 WZ 18,0.0,0.0,0.0
70.0,F,598.0,En Couple,0.0,true,2393 CE 41,1.0,0.0,1.0
53.0,M,1352.0,En Couple,2.0,false,6065 KH 96,0.0,0.0,0.0
51.0,M,549.0,Célibataire,0.0,false,6128 KA 91,0.0,1.0,0.0
20.0,F,573.0,En Couple,2.0,false,689 JF 90,1.0,0.0,0.0
56.0,M,1372.0,En Couple,1.0,false,7007 DX 38,0.0,0.0,0.0
21.0,M,1300.0,Célibataire,0.0,false,1277 GX 59,0.0,1.0,0.0
18.0,F,802.0,En Couple,2.0,true,2893 EH 96,1.0,0.0,1.0
21.0,M,1099.0,Célibataire,0.0,false,1495 QV 69,0.0,1.0,0.0
28.0,F,1021.0,Célibataire,1.0,false,833 NF 39,1.0,1.0,0.0
69.0,M,1001.0,Célibataire,1.0,false,7744 LZ 38,0.0,1.0,0.0
18.0,M,983.0,En Couple,4.0,false,821 LJ 19,0.0,0.0,0.0
25.0,F,967.0,En Couple,2.0,false,6804 CG 83,1.0,0.0,0.0
70.0,F,1359.0,En Couple,3.0,false,9249 TK 45,1.0,0.0,0.0
29.0,M,554.0,Célibataire,0.0,false,8161 QJ 68,0.0,1.0,0.0
21.0,M,1219.0,En Couple,4.0,true,7178 PP 40,0.0,0.0,1.0
20.0,M,1230.0,En Couple,4.0,false,6479 GC 18,0.0,0.0,0.0
46.0,F,1327.0,En Couple,1.0,false,3545 IQ 58,1.0,0.0,0.0
20.0,M,595.0,Célibataire,0.0,false,4946 WN 80,0.0,1.0,0.0
43.0,M,880.0,En Couple,1.0,false,7616 ZD 34,0.0,0.0,0.0
25.0,F,1267.0,Célibataire,0.0,false,2472 VI 77,1.0,1.0,0.0
19.0,F,1016.0,En Couple,3.0,false,2109 YQ 97,1.0,0.0,0.0
53.0,F,967.0,Célibataire,3.0,false,4668 GH 71,1.0,1.0,0.0
20.0,M,811.0,En Couple,2.0,false,5233 QI 72,0.0,0.0,0.0
41.0,M,591.0,En Couple,0.0,true,7435 FD 33,0.0,0.0,1.0
30.0,M,1211.0,Célibataire,0.0,false,5512 OO 98,0.0,1.0,0.0
84.0,M,742.0,En Couple,4.0,false,8974 GX 59,0.0,0.0,0.0
56.0,F,583.0,En Couple,2.0,true,5681 KJ 87,1.0,0.0,1.0
24.0,F,1107.0,Célibataire,0.0,false,1245 EW 52,1.0,1.0,0.0
54.0,M,1180.0,En Couple,2.0,false,9093 QU 33,0.0,0.0,0.0
57.0,M,1082.0,Célibataire,0.0,false,7977 FO 38,0.0,1.0,0.0
28.0,M,573.0,En Couple,3.0,false,5954 FX 42,0.0,0.0,0.0
27.0,M,1287.0,En Couple,1.0,false,9994 DE 84,0.0,0.0,0.0
71.0,F,1263.0,En Couple,3.0,false,4614 PQ 63,1.0,0.0,0.0
23.0,F,1325.0,En Couple,2.0,false,9918 EW 76,1.0,0.0,0.0
41.0,F,579.0,Célibataire,0.0,false,9112 KJ 25,1.0,1.0,0.0
51.0,F,1235.0,En Couple,2.0,false,9807 OX 10,1.0,0.0,0.0
53.0,M,765.0,Célibataire,0.0,false,3504 DR 34,0.0,1.0,0.0
23.0,M,884.0,Célibataire,0.0,false,7791 CC 18,0.0,1.0,0.0
41.0,F,563.0,En Couple,1.0,false,2341 WM 39,1.0,0.0,0.0
27.0,F,978.0,Célibataire,0.0,false,8572 SV 60,1.0,1.0,0.0
44.0,F,902.0,En Couple,4.0,false,3908 BK 13,1.0,0.0,0.0
30.0,M,564.0,Célibataire,0.0,false,6031 MI 63,0.0,1.0,0.0
72.0,M,1193.0,En Couple,0.0,false,8534 DB 78,0.0,0.0,0.0
28.0,M,548.0,Célibataire,0.0,false,7677 GX 45,0.0,1.0,0.0
69.0,M,556.0,Marié(e),1.0,false,7138 YY 80,0.0,2.0,0.0
22.0,M,1136.0,Célibataire,0.0,false,2529 DD 67,0.0,1.0,0.0
19.0,F,998.0,En Couple,4.0,true,5954 DM 32,1.0,0.0,1.0
32.0,M,569.0,Célibataire,0.0,false,6837 YB 49,0.0,1.0,0.0
48.0,F,1207.0,En Couple,0.0,false,9 ZM 75,1.0,0.0,0.0
44.0,M,765.0,En Couple,4.0,false,4779 FR 76,0.0,0.0,0.0
44.0,M,552.0,En Couple,0.0,false,1961 EB 30,0.0,0.0,0.0
67.0,F,963.0,En Couple,2.0,true,9928 JE 92,1.0,0.0,1.0
59.0,M,703.0,Célibataire,0.0,false,7608 RP 14,0.0,1.0,0.0
26.0,F,851.0,En Couple,2.0,false,7671 KL 17,1.0,0.0,0.0
76.0,F,779.0,En Couple,1.0,false,1655 TZ 49,1.0,0.0,0.0
18.0,F,860.0,Célibataire,0.0,false,5359 CH 51,1.0,1.0,0.0
23.0,M,592.0,En Couple,4.0,false,4480 WD 18,0.0,0.0,0.0
34.0,F,1082.0,Célibataire,0.0,false,3626 NP 98,1.0,1.0,0.0
43.0,M,1144.0,Célibataire,0.0,false,5038 ZE 24,0.0,1.0,0.0
65.0,F,855.0,En Couple,0.0,false,3341 OE 56,1.0,0.0,0.0
24.0,M,1080.0,En Couple,0.0,false,4002 MD 78,0.0,0.0,0.0
47.0,F,776.0,Célibataire,0.0,false,9448 MP 57,1.0,1.0,0.0
37.0,M,1211.0,En Couple,4.0,true,6597 FR 58,0.0,0.0,1.0
24.0,M,569.0,Célibataire,1.0,false,3797 MF 10,0.0,1.0,0.0
55.0,F,572.0,En Couple,1.0,false,8184 MY 45,1.0,0.0,0.0
22.0,M,1220.0,En Couple,4.0,false,9324 RJ 47,0.0,0.0,0.0
47.0,M,548.0,Célibataire,0.0,false,4742 OA 24,0.0,1.0,0.0
19.0,M,1103.0,Célibataire,0.0,false,7187 OU 97,0.0,1.0,0.0
22.0,F,594.0,En Couple,1.0,false,6483 JU 84,1.0,0.0,0.0
31.0,M,1386.0,En Couple,0.0,false,7276 FJ 21,0.0,0.0,0.0
18.0,M,569.0,En Couple,1.0,false,7776 ZN 18,0.0,0.0,0.0
25.0,M,734.0,Célibataire,1.0,false,1030 TA 34,0.0,1.0,0.0
74.0,F,973.0,En Couple,4.0,false,7518 AP 41,1.0,0.0,0.0
48.0,F,1243.0,En Couple,1.0,false,729 NI 31,1.0,0.0,0.0
82.0,F,1184.0,Célibataire,0.0,false,5933 KD 40,1.0,1.0,0.0
35.0,M,1180.0,En Couple,1.0,false,9286 NA 91,0.0,0.0,0.0
64.0,M,703.0,En Couple,2.0,false,463 AT 27,0.0,0.0,0.0
43.0,M,1034.0,En Couple,1.0,false,8042 VT 61,0.0,0.0,0.0
20.0,F,789.0,Célibataire,0.0,false,8077 VO 76,1.0,1.0,0.0
53.0,M,832.0,En Couple,3.0,false,794 JS 22,0.0,0.0,0.0
55.0,F,1379.0,Célibataire,0.0,false,3959 BE 27,1.0,1.0,0.0
29.0,M,738.0,Célibataire,0.0,false,1350 DK 12,0.0,1.0,0.0
45.0,M,1288.0,En Couple,2.0,false,3878 KY 41,0.0,0.0,0.0
40.0,F,935.0,En Couple,2.0,true,7426 QZ 53,1.0,0.0,1.0
33.0,M,1209.0,En Couple,1.0,false,5350 IZ 60,0.0,0.0,0.0
20.0,F,594.0,Célibataire,2.0,false,2062 QO 39,1.0,1.0,0.0
36.0,M,810.0,Célibataire,0.0,false,3693 TV 64,0.0,1.0,0.0
70.0,M,979.0,En Couple,4.0,false,7076 HZ 23,0.0,0.0,0.0
70.0,M,819.0,Célibataire,1.0,false,4737 HE 96,0.0,1.0,0.0
52.0,M,931.0,En Couple,3.0,false,9795 TG 33,0.0,0.0,0.0
44.0,M,1314.0,En Couple,2.0,false,1367 ML 32,0.0,0.0,0.0
48.0,M,854.0,En Couple,4.0,false,9030 DO 37,0.0,0.0,0.0
32.0,M,575.0,En Couple,2.0,false,2267 FW 93,0.0,0.0,0.0
42.0,F,1025.0,En Couple,2.0,false,6233 JC 15,1.0,0.0,0.0
29.0,M,549.0,En Couple,0.0,false,5594 GS 22,0.0,0.0,0.0
48.0,M,995.0,En Couple,2.0,false,6820 RO 95,0.0,0.0,0.0
33.0,M,585.0,Célibataire,3.0,false,5778 NY 13,0.0,1.0,0.0
46.0,M,1161.0,En Couple,2.0,false,3472 DG 64,0.0,0.0,0.0
34.0,F,1127.0,En Couple,0.0,false,9414 QE 98,1.0,0.0,0.0
56.0,F,739.0,En Couple,2.0,false,6645 MV 16,1.0,0.0,0.0
42.0,F,593.0,En Couple,3.0,false,6179 YF 41,1.0,0.0,0.0
83.0,M,596.0,En Couple,4.0,false,5006 LV 34,0.0,0.0,0.0
68.0,M,570.0,Célibataire,1.0,false,9598 TY 95,0.0,1.0,0.0
21.0,M,774.0,En Couple,1.0,false,3974 GE 78,0.0,0.0,0.0
58.0,M,861.0,En Couple,0.0,true,4276 OQ 26,0.0,0.0,1.0
69.0,M,570.0,En Couple,3.0,false,1969 QW 84,0.0,0.0,0.0
28.0,M,707.0,Célibataire,0.0,false,2047 JK 84,0.0,1.0,0.0
24.0,M,952.0,En Couple,1.0,false,8626 UX 26,0.0,0.0,0.0
40.0,F,1258.0,En Couple,0.0,false,6256 SK 36,1.0,0.0,0.0
23.0,M,1265.0,En Couple,0.0,false,1409 SW 84,0.0,0.0,0.0
24.0,M,780.0,Célibataire,0.0,false,7823 FE 61,0.0,1.0,0.0
50.0,F,546.0,Célibataire,0.0,false,567 CM 79,1.0,1.0,0.0
34.0,M,1293.0,En Couple,4.0,false,7424 GD 33,0.0,0.0,0.0
64.0,M,1039.0,En Couple,4.0,false,4456 MA 44,0.0,0.0,0.0
58.0,F,1340.0,En Couple,0.0,true,2571 XH 79,1.0,0.0,1.0
26.0,M,1368.0,Célibataire,0.0,false,5374 LP 49,0.0,1.0,0.0
27.0,F,899.0,En Couple,0.0,true,4095 ZF 34,1.0,0.0,1.0
31.0,M,562.0,En Couple,1.0,true,26 DL 69,0.0,0.0,1.0
33.0,M,862.0,Célibataire,0.0,false,3434 AL 80,0.0,1.0,0.0
36.0,M,587.0,En Couple,4.0,false,4805 QJ 22,0.0,0.0,0.0
69.0,F,1345.0,En Couple,2.0,false,7607 WF 18,1.0,0.0,0.0
31.0,M,576.0,En Couple,4.0,false,3373 DI 71,0.0,0.0,0.0
24.0,M,576.0,En Couple,4.0,false,2108 MT 78,0.0,0.0,0.0
37.0,M,566.0,En Couple,2.0,true,1499 AH 59,0.0,0.0,1.0
53.0,M,596.0,Célibataire,0.0,false,9110 GZ 31,0.0,1.0,0.0
41.0,M,1108.0,Célibataire,3.0,false,7385 SP 35,0.0,1.0,0.0
38.0,F,902.0,Célibataire,0.0,false,1888 JH 48,1.0,1.0,0.0
44.0,F,589.0,En Couple,1.0,false,9643 LB 65,1.0,0.0,0.0
33.0,M,1266.0,En Couple,4.0,false,2259 PE 35,0.0,0.0,0.0
56.0,M,1325.0,En Couple,3.0,false,6054 LL 10,0.0,0.0,0.0
32.0,M,546.0,Célibataire,0.0,false,1663 MN 66,0.0,1.0,0.0
54.0,M,757.0,En Couple,3.0,false,3606 NT 97,0.0,0.0,0.0
82.0,M,587.0,En Couple,3.0,false,5157 LG 42,0.0,0.0,0.0
27.0,M,1162.0,En Couple,3.0,false,9978 XP 50,0.0,0.0,0.0
46.0,M,562.0,En Couple,3.0,false,9242 XM 18,0.0,0.0,0.0
22.0,M,1092.0,En Couple,0.0,false,9489 ZR 33,0.0,0.0,0.0
76.0,M,1359.0,Célibataire,0.0,false,10 BP 51,0.0,1.0,0.0
40.0,M,599.0,Célibataire,1.0,false,2217 FV 37,0.0,1.0,0.0
39.0,F,1157.0,En Couple,0.0,false,1710 HR 11,1.0,0.0,0.0
22.0,F,1387.0,Célibataire,0.0,false,4392 HS 40,1.0,1.0,0.0
19.0,M,709.0,En Couple,0.0,false,9456 OA 69,0.0,0.0,0.0
50.0,M,1021.0,Célibataire,0.0,false,7434 GI 85,0.0,1.0,0.0
21.0,F,859.0,En Couple,3.0,false,5034 BZ 47,1.0,0.0,0.0
69.0,F,584.0,Célibataire,2.0,false,9474 YR 56,1.0,1.0,0.0
40.0,F,594.0,En Couple,0.0,false,7298 GQ 12,1.0,0.0,0.0
31.0,M,925.0,Célibataire,0.0,false,1054 WL 43,0.0,1.0,0.0
36.0,F,714.0,Célibataire,1.0,false,1478 EE 46,1.0,1.0,0.0
54.0,M,1322.0,En Couple,1.0,true,7149 IO 82,0.0,0.0,1.0
26.0,M,1267.0,En Couple,0.0,true,3993 OT 65,0.0,0.0,1.0
42.0,M,589.0,En Couple,3.0,false,2063 IM 14,0.0,0.0,0.0
58.0,M,752.0,Célibataire,0.0,false,5824 OY 81,0.0,1.0,0.0
37.0,F,1170.0,En Couple,2.0,false,7828 BE 52,1.0,0.0,0.0
47.0,F,594.0,Célibataire,2.0,false,1921 EN 61,1.0,1.0,0.0
25.0,F,721.0,Célibataire,0.0,false,3417 HX 82,1.0,1.0,0.0
36.0,M,1322.0,En Couple,1.0,false,2754 HB 25,0.0,0.0,0.0
57.0,F,1332.0,En Couple,1.0,true,1338 WY 86,1.0,0.0,1.0
78.0,F,931.0,Célibataire,0.0,false,4028 IL 60,1.0,1.0,0.0
44.0,M,806.0,Célibataire,0.0,false,7285 XR 92,0.0,1.0,0.0
50.0,M,1156.0,En Couple,1.0,true,4905 WI 45,0.0,0.0,1.0
72.0,F,566.0,En Couple,1.0,false,4687 EU 47,1.0,0.0,0.0
24.0,F,717.0,Célibataire,0.0,false,3575 TO 43,1.0,1.0,0.0
75.0,M,970.0,En Couple,1.0,false,3710 EZ 84,0.0,0.0,0.0
73.0,M,941.0,Célibataire,0.0,false,9476 ST 37,0.0,1.0,0.0
82.0,M,1294.0,En Couple,4.0,false,3655 TI 70,0.0,0.0,0.0
19.0,M,806.0,En Couple,1.0,false,2302 TB 88,0.0,0.0,0.0
26.0,F,583.0,En Couple,0.0,false,958 EV 20,1.0,0.0,0.0
79.0,M,916.0,Célibataire,0.0,false,1006 NZ 98,0.0,1.0,0.0
20.0,M,584.0,Célibataire,0.0,false,3438 IY 10,0.0,1.0,0.0
25.0,M,912.0,Célibataire,0.0,false,4350 AY 25,0.0,1.0,0.0
28.0,F,1161.0,En Couple,2.0,false,1683 XE 35,1.0,0.0,0.0
49.0,M,1133.0,En Couple,0.0,false,4828 ZZ 49,0.0,0.0,0.0
73.0,M,1277.0,Célibataire,0.0,false,1347 KY 76,0.0,1.0,0.0
28.0,M,557.0,Célibataire,0.0,false,5928 WN 71,0.0,1.0,0.0
72.0,F,569.0,En Couple,3.0,false,781 BV 75,1.0,0.0,0.0
27.0,M,1351.0,Célibataire,0.0,false,2738 UN 89,0.0,1.0,0.0
47.0,M,568.0,Célibataire,0.0,false,5364 KX 76,0.0,1.0,0.0
49.0,M,584.0,En Couple,0.0,true,9531 BN 13,0.0,0.0,1.0
19.0,M,572.0,En Couple,0.0,false,7451 QB 90,0.0,0.0,0.0
24.0,M,575.0,En Couple,3.0,false,7370 TX 57,0.0,0.0,0.0
60.0,M,1166.0,Célibataire,0.0,false,8284 QS 16,0.0,1.0,0.0
24.0,M,970.0,En Couple,1.0,false,5386 PO 40,0.0,0.0,0.0
41.0,M,1226.0,En Couple,2.0,true,2878 BQ 69,0.0,0.0,1.0
46.0,M,798.0,Célibataire,0.0,false,6406 DQ 73,0.0,1.0,0.0
27.0,F,1071.0,En Couple,1.0,false,9525 ZK 75,1.0,0.0,0.0
55.0,M,978.0,En Couple,1.0,false,7590 EL 88,0.0,0.0,0.0
83.0,M,1241.0,En Couple,0.0,false,6634 WT 79,0.0,0.0,0.0
43.0,F,1077.0,En Couple,1.0,false,8260 UY 20,1.0,0.0,0.0
55.0,F,1203.0,En Couple,1.0,false,2167 XA 32,1.0,0.0,0.0
43.0,F,766.0,En Couple,0.0,true,3783 SM 46,1.0,0.0,1.0
26.0,M,1084.0,En Couple,0.0,true,7905 BK 28,0.0,0.0,1.0
27.0,F,1090.0,En Couple,0.0,true,413 EX 24,1.0,0.0,1.0
81.0,M,1243.0,En Couple,1.0,false,6772 UI 42,0.0,0.0,0.0
54.0,M,1330.0,En Couple,3.0,false,8742 US 28,0.0,0.0,0.0
40.0,M,546.0,Célibataire,3.0,false,3404 IL 76,0.0,1.0,0.0
19.0,M,597.0,En Couple,0.0,false,1415 AF 51,0.0,0.0,0.0
25.0,F,1097.0,Célibataire,0.0,false,361 HE 76,1.0,1.0,0.0
59.0,M,1312.0,Célibataire,0.0,false,7481 BP 96,0.0,1.0,0.0
34.0,F,1088.0,Célibataire,1.0,false,5908 FS 73,1.0,1.0,0.0
78.0,M,837.0,Célibataire,0.0,false,983 ID 98,0.0,1.0,0.0
28.0,M,566.0,Célibataire,3.0,false,432 SQ 89,0.0,1.0,0.0
19.0,M,812.0,En Couple,3.0,false,926 QH 73,0.0,0.0,0.0
56.0,M,726.0,En Couple,3.0,false,8793 DF 27,0.0,0.0,0.0
29.0,M,1263.0,Célibataire,0.0,false,9140 CZ 19,0.0,1.0,0.0
37.0,M,949.0,En Couple,4.0,true,7178 HY 23,0.0,0.0,1.0
38.0,M,588.0,En Couple,0.0,false,4903 AU 67,0.0,0.0,0.0
19.0,M,548.0,En Couple,1.0,false,5196 TO 38,0.0,0.0,0.0
64.0,F,545.0,En Couple,3.0,true,2517 QF 53,1.0,0.0,1.0
32.0,M,1035.0,Célibataire,0.0,false,1468 GT 16,0.0,1.0,0.0
33.0,M,590.0,Célibataire,0.0,false,1674 GM 74,0.0,1.0,0.0
20.0,F,581.0,En Couple,0.0,false,4014 GS 81,1.0,0.0,0.0
53.0,M,927.0,En Couple,0.0,false,3721 EX 38,0.0,0.0,0.0
25.0,M,1116.0,Célibataire,0.0,false,8134 ID 59,0.0,1.0,0.0
35.0,F,560.0,Célibataire,0.0,false,2370 KC 17,1.0,1.0,0.0
22.0,M,1063.0,En Couple,1.0,false,1183 HU 26,0.0,0.0,0.0
31.0,F,856.0,Célibataire,1.0,false,5481 BG 20,1.0,1.0,0.0
35.0,M,1020.0,En Couple,0.0,false,3238 UD 74,0.0,0.0,0.0
